variety,combination,altitude_m,annotation_method,index,treatment_no,d12,d23,d34,p12_%,p23_%,p34_%
Przehyba,KUMA,50,Edges,SIPI2,4,-0.0248,0.0078,-0.01034,-2.621256914,0.846619654,-1.112891786
Przehyba,NATURAL,30,Bounded,GNDVI,1,0.0753,-0.00846,0.02547,11.42551942,-1.15203765,3.508791265
Przehyba,NATURAL,30,Bounded,GNDVI,2,0.00018,0.00883,0.04013,0.024532151,1.20314316,5.402960117
Przehyba,NATURAL,30,Bounded,GNDVI,3,0.01219,0.02049,-0.01263,1.6524982,2.732506425,-1.639512378
Przehyba,NATURAL,30,Bounded,GNDVI,4,-0.02989,0.02117,-0.01171,-3.932630837,2.899360552,-1.558567396
Przehyba,NATURAL,30,Bounded,LCI,1,-0.00505,0.03675,0.03963,-1.732828697,12.83255523,12.26437575
Przehyba,NATURAL,30,Bounded,LCI,2,-0.0234,0.03222,0.00576,-6.925720171,10.24577783,1.661421843
Przehyba,NATURAL,30,Bounded,LCI,3,-0.04965,0.04923,-0.09571,-11.476558,12.85475924,-22.14478911
Przehyba,NATURAL,30,Bounded,LCI,4,0.02025,0.11736,-0.01479,6.42916332,35.00973984,-3.267923311
Przehyba,NATURAL,30,Bounded,MCARI,1,0.06597,0.09407,0.1958,9.385389977,12.23482223,22.68984786
Przehyba,NATURAL,30,Bounded,MCARI,2,-0.00278,-0.04993,0.30453,-0.341640439,-6.157044717,40.01650436
Przehyba,NATURAL,30,Bounded,MCARI,3,0.21676,-0.30417,0.0578,27.15436623,-29.96716292,8.131213591
Przehyba,NATURAL,30,Bounded,MCARI,4,0.31909,-0.29928,-0.02668,43.3116022,-28.3457139,-3.526576881
Przehyba,NATURAL,30,Bounded,MCARI2,1,0.06245,-0.00989,0.09028,10.39307284,-1.490960018,13.81609051
Przehyba,NATURAL,30,Bounded,MCARI2,2,0.02385,-0.01519,0.06927,3.571209315,-2.196067319,10.23945271
Przehyba,NATURAL,30,Bounded,MCARI2,3,0.05684,-0.01485,-0.06403,7.877147541,-1.90770804,-8.38559872
Przehyba,NATURAL,30,Bounded,MCARI2,4,0.0484,0.031,-0.05458,6.864459544,4.114237784,-6.957466146
Przehyba,NATURAL,30,Bounded,NDRE,1,-0.00823,0.02955,0.02676,-4.205824786,15.76411969,12.33174041
Przehyba,NATURAL,30,Bounded,NDRE,2,-0.01744,0.02224,0.00188,-7.682447106,10.61215531,0.811005517
Przehyba,NATURAL,30,Bounded,NDRE,3,-0.04381,0.04364,-0.07826,-14.44773127,16.82207686,-25.82318411
Przehyba,NATURAL,30,Bounded,NDRE,4,0.01614,0.09851,-0.01299,7.79104175,44.11534207,-4.036530759
Przehyba,NATURAL,30,Bounded,NDVI,1,0.0282,-0.00399,0.03494,3.530025874,-0.482431163,4.245077278
Przehyba,NATURAL,30,Bounded,NDVI,2,-0.01347,0.02912,0.01032,-1.601624692,3.518816363,1.204663167
Przehyba,NATURAL,30,Bounded,NDVI,3,-0.00298,0.00124,-0.01553,-0.342938291,0.143190209,-1.790777668
Przehyba,NATURAL,30,Bounded,NDVI,4,-0.00938,0.02063,-0.00276,-1.096613009,2.438589046,-0.318481995
Przehyba,NATURAL,30,Bounded,OSAVI,1,0.04561,-0.00641,0.04353,7.883624497,-1.02699507,7.046642525
Przehyba,NATURAL,30,Bounded,OSAVI,2,0.01199,-0.00544,0.03866,1.924493717,-0.856678073,6.140689454
Przehyba,NATURAL,30,Bounded,OSAVI,3,0.02829,-0.00285,-0.02959,4.375118889,-0.422284157,-4.402939658
Przehyba,NATURAL,30,Bounded,OSAVI,4,0.01613,0.01532,-0.02538,2.500112373,2.316645521,-3.750992062
Przehyba,NATURAL,30,Bounded,SIPI2,1,0.04184,-0.00373,-0.00286,4.680817264,-0.398631614,-0.306876502
Przehyba,NATURAL,30,Bounded,SIPI2,2,0.00876,-0.01151,0.02275,0.946228104,-1.231620657,2.464705952
Przehyba,NATURAL,30,Bounded,SIPI2,3,0.01094,0.01356,0.00017,1.199257644,1.4688503,0.01814822
Przehyba,NATURAL,30,Bounded,SIPI2,4,-0.01568,0.00263,-0.0069,-1.674317486,0.285614685,-0.747197198
Przehyba,NATURAL,30,Edges,GNDVI,1,0.07844,-0.00556,0.02391,12.08198623,-0.76408157,3.311125298
Przehyba,NATURAL,30,Edges,GNDVI,2,-0.0028,0.00681,0.03953,-0.380336081,0.928563345,5.340441313
Przehyba,NATURAL,30,Edges,GNDVI,3,0.00211,0.03204,-0.00705,0.282236113,4.273646779,-0.90182168
Przehyba,NATURAL,30,Edges,GNDVI,4,-0.04172,0.0324,-0.01549,-5.396239447,4.429793919,-2.027988599
Przehyba,NATURAL,30,Edges,LCI,1,-0.00462,0.03473,0.04,-1.584302375,12.10142478,12.43313306
Przehyba,NATURAL,30,Edges,LCI,2,-0.02511,0.02708,0.00426,-7.330081358,8.530450369,1.236463482
Przehyba,NATURAL,30,Edges,LCI,3,-0.06343,0.06494,-0.08385,-14.34091264,17.14039871,-18.8931775
Przehyba,NATURAL,30,Edges,LCI,4,0.00043,0.13247,-0.01957,0.129771753,39.92693976,-4.215392105
Przehyba,NATURAL,30,Edges,MCARI,1,0.06004,0.11238,0.16711,9.065090794,15.55731829,20.01938326
Przehyba,NATURAL,30,Edges,MCARI,2,-0.01321,-0.02525,0.29369,-1.688155182,-3.282200335,39.47175664
Przehyba,NATURAL,30,Edges,MCARI,3,0.25045,-0.32911,0.03177,33.72741462,-33.14230011,4.785279955
Przehyba,NATURAL,30,Edges,MCARI,4,0.35997,-0.32769,-0.02248,52.54645275,-31.35726459,-3.13383919
Przehyba,NATURAL,30,Edges,MCARI2,1,0.0618,0.00579,0.08045,10.9537373,0.924933426,12.7338429
Przehyba,NATURAL,30,Edges,MCARI2,2,0.01958,-0.00086,0.06857,3.039659956,-0.129570564,10.34439582
Przehyba,NATURAL,30,Edges,MCARI2,3,0.0825,-0.03257,-0.08046,11.97733453,-4.222735352,-10.89165068
Przehyba,NATURAL,30,Edges,MCARI2,4,0.07773,0.01181,-0.05604,11.5048007,1.567641542,-7.3238531
Przehyba,NATURAL,30,Edges,NDRE,1,-0.00827,0.02722,0.02722,-4.181603976,14.3640403,12.55992728
Przehyba,NATURAL,30,Edges,NDRE,2,-0.01837,0.01806,0.00063,-7.955790577,8.497583882,0.27321101
Przehyba,NATURAL,30,Edges,NDRE,3,-0.05493,0.05639,-0.06903,-17.69817412,22.07554778,-22.13699087
Przehyba,NATURAL,30,Edges,NDRE,4,0.00085,0.11055,-0.01624,0.388143805,50.28634331,-4.915388131
Przehyba,NATURAL,30,Edges,NDVI,1,0.03333,0.00061,0.0343,4.240776343,0.074456437,4.183533952
Przehyba,NATURAL,30,Edges,NDVI,2,-0.01847,0.03027,0.00923,-2.188567549,3.667041811,1.078609984
Przehyba,NATURAL,30,Edges,NDVI,3,-0.01077,0.0093,-0.01086,-1.224989792,1.070909156,-1.237295223
Przehyba,NATURAL,30,Edges,NDVI,4,-0.01865,0.02865,-0.0089,-2.147946897,3.372091792,-1.013354648
Przehyba,NATURAL,30,Edges,OSAVI,1,0.04689,0.00249,0.03956,8.423287723,0.412551507,6.527503461
Przehyba,NATURAL,30,Edges,OSAVI,2,0.01083,4.00E-05,0.03918,1.77221114,0.006431582,6.299329068
Przehyba,NATURAL,30,Edges,OSAVI,3,0.04041,-0.00994,-0.03809,6.402182541,-1.480045444,-5.756724365
Przehyba,NATURAL,30,Edges,OSAVI,4,0.02915,0.00792,-0.02643,4.609635799,1.197240904,-3.948070106
Przehyba,NATURAL,30,Edges,SIPI2,1,0.04142,-0.00453,-0.00355,4.631498438,-0.48411349,-0.381228113
Przehyba,NATURAL,30,Edges,SIPI2,2,0.00974,-0.01378,0.02306,1.052061944,-1.472944532,2.501733096
Przehyba,NATURAL,30,Edges,SIPI2,3,0.00826,0.01653,0.00116,0.904164081,1.793209237,0.123622436
Przehyba,NATURAL,30,Edges,SIPI2,4,-0.01814,0.00574,-0.00596,-1.934271039,0.624129454,-0.644031203
Przehyba,NATURAL,50,Bounded,GNDVI,1,0.03095,-0.03383,0.07666,4.65035212,-4.857205621,11.56850939
Przehyba,NATURAL,50,Bounded,GNDVI,2,0.01555,-0.00377,0.04928,2.147371852,-0.509672282,6.696370942
Przehyba,NATURAL,50,Bounded,GNDVI,3,0.01768,0.01638,-0.01093,2.41982615,2.188929469,-1.429335509
Przehyba,NATURAL,50,Bounded,GNDVI,4,-0.05723,0.01891,-0.02028,-7.291272514,2.598666174,-2.716346701
Przehyba,NATURAL,50,Bounded,LCI,1,-0.04876,-0.01852,0.0861,-16.6104016,-7.565637626,38.05171675
Przehyba,NATURAL,50,Bounded,LCI,2,0.02525,0.03049,-0.00034,9.170446828,10.14335093,-0.102693903
Przehyba,NATURAL,50,Bounded,LCI,3,0.01651,0.05663,-0.10063,4.93615291,16.13477653,-24.68775377
Przehyba,NATURAL,50,Bounded,LCI,4,-0.09502,0.0852,0.03213,-23.69038448,27.83667842,8.211699819
Przehyba,NATURAL,50,Bounded,MCARI,1,-0.08676,0.20242,0.18758,-11.40362061,30.03036862,21.40173491
Przehyba,NATURAL,50,Bounded,MCARI,2,0.00233,0.02236,0.26331,0.294195262,2.81498286,32.24147495
Przehyba,NATURAL,50,Bounded,MCARI,3,0.21688,-0.44117,0.08827,26.2093485,-42.24265132,14.63359643
Przehyba,NATURAL,50,Bounded,MCARI,4,0.17531,-0.21358,-0.13465,19.22530709,-19.64530285,-15.41321496
Przehyba,NATURAL,50,Bounded,MCARI2,1,-0.00137,0.01482,0.12084,-0.231176418,2.506549672,19.93825806
Przehyba,NATURAL,50,Bounded,MCARI2,2,-0.12649,0.15621,0.07418,-19.80642969,30.50136583,11.09895848
Przehyba,NATURAL,50,Bounded,MCARI2,3,0.05607,-0.02794,-0.0703,7.887285111,-3.64294925,-9.512584893
Przehyba,NATURAL,50,Bounded,MCARI2,4,-0.02564,0.0149,-0.05261,-3.306377672,1.98711443,-6.879543264
Przehyba,NATURAL,50,Bounded,NDRE,1,-0.0382,-0.01187,0.05858,-19.55454541,-7.553244968,40.32185902
Przehyba,NATURAL,50,Bounded,NDRE,2,0.01904,0.02219,-0.0037,10.67917057,11.2450654,-1.685487949
Przehyba,NATURAL,50,Bounded,NDRE,3,0.01247,0.05005,-0.0817,5.659923475,21.49997208,-28.8854869
Przehyba,NATURAL,50,Bounded,NDRE,4,-0.07356,0.06844,0.02851,-26.88291897,34.20785621,10.61781454
Przehyba,NATURAL,50,Bounded,NDVI,1,0.00728,-0.02092,0.05232,0.896506457,-2.553333797,6.553098005
Przehyba,NATURAL,50,Bounded,NDVI,2,-0.00324,0.0186,0.01638,-0.387221222,2.231577785,1.922329892
Przehyba,NATURAL,50,Bounded,NDVI,3,0.00032,-0.00834,-0.00576,0.037026709,-0.964651424,-0.672723514
Przehyba,NATURAL,50,Bounded,NDVI,4,-0.0274,0.01101,-0.00021,-3.138562973,1.302017121,-0.024514926
Przehyba,NATURAL,50,Bounded,OSAVI,1,0.00751,-0.00058,0.06746,1.298137838,-0.098970874,11.52274059
Przehyba,NATURAL,50,Bounded,OSAVI,2,-0.0527,0.06837,0.04168,-8.623779048,12.24388925,6.649956683
Przehyba,NATURAL,50,Bounded,OSAVI,3,0.02782,-0.00792,-0.03272,4.32732765,-1.180836456,-4.936699503
Przehyba,NATURAL,50,Bounded,OSAVI,4,-0.02153,0.00923,-0.02665,-3.157349821,1.397699172,-3.979982109
Przehyba,NATURAL,50,Bounded,SIPI2,1,0.02048,-0.01342,0.02674,2.298538385,-1.4723291,2.977526026
Przehyba,NATURAL,50,Bounded,SIPI2,2,0.01384,-0.01425,0.02531,1.501848554,-1.523459675,2.747738896
Przehyba,NATURAL,50,Bounded,SIPI2,3,0.01278,0.01647,-0.00445,1.404008345,1.784338771,-0.473655696
Przehyba,NATURAL,50,Bounded,SIPI2,4,-0.02427,0.00709,-0.01493,-2.572307053,0.771288487,-1.611734898
Przehyba,NATURAL,50,Edges,GNDVI,1,0.03258,-0.03245,0.07313,4.948803128,-4.696629571,11.106032
Przehyba,NATURAL,50,Edges,GNDVI,2,0.016,-0.00491,0.04505,2.215449716,-0.6651305,6.143536468
Przehyba,NATURAL,50,Edges,GNDVI,3,0.00779,0.02337,-0.00236,1.053057042,3.126249931,-0.306131317
Przehyba,NATURAL,50,Edges,GNDVI,4,-0.06332,0.03194,-0.02068,-8.029714509,4.403992549,-2.731147095
Przehyba,NATURAL,50,Edges,LCI,1,-0.04416,-0.02397,0.07865,-14.91181566,-9.512621983,34.49394985
Przehyba,NATURAL,50,Edges,LCI,2,0.02325,0.02768,-0.00312,8.379858065,9.205157282,-0.950115872
Przehyba,NATURAL,50,Edges,LCI,3,0.00113,0.06973,-0.07877,0.327753784,20.15894721,-18.95190686
Przehyba,NATURAL,50,Edges,LCI,4,-0.10465,0.10288,0.03184,-25.94064265,34.43439959,7.927280151
Przehyba,NATURAL,50,Edges,MCARI,1,-0.09931,0.21578,0.18667,-13.85055459,34.93275873,22.39643135
Przehyba,NATURAL,50,Edges,MCARI,2,0.00915,0.03068,0.25269,1.210748269,4.011081462,31.76249213
Przehyba,NATURAL,50,Edges,MCARI,3,0.25762,-0.46761,0.0473,33.56782951,-45.61688296,8.484746292
Przehyba,NATURAL,50,Edges,MCARI,4,0.20087,-0.24779,-0.12535,22.94684197,-23.02365362,-15.13064744
Przehyba,NATURAL,50,Edges,MCARI2,1,-0.00964,0.03369,0.12191,-1.737309441,6.178919047,21.05777718
Przehyba,NATURAL,50,Edges,MCARI2,2,-0.11462,0.16148,0.06721,-18.83985792,32.7034192,10.2571381
Przehyba,NATURAL,50,Edges,MCARI2,3,0.08285,-0.05734,-0.0981,12.22840325,-7.541055616,-13.95386548
Przehyba,NATURAL,50,Edges,MCARI2,4,-0.01864,0.00406,-0.05666,-2.450854709,0.54723545,-7.595469529
Przehyba,NATURAL,50,Edges,NDRE,1,-0.0352,-0.0167,0.05316,-17.6679332,-10.18100237,36.0820194
Przehyba,NATURAL,50,Edges,NDRE,2,0.01692,0.01982,-0.00502,9.352665123,10.01865228,-2.306444721
Przehyba,NATURAL,50,Edges,NDRE,3,0.00051,0.06136,-0.06459,0.223791198,26.86503124,-22.29078447
Przehyba,NATURAL,50,Edges,NDRE,4,-0.08043,0.08154,0.02866,-29.24184969,41.89681483,10.37800414
Przehyba,NATURAL,50,Edges,NDVI,1,0.00717,-0.01366,0.04805,0.893668415,-1.687501004,6.037789905
Przehyba,NATURAL,50,Edges,NDVI,2,0.00113,0.01956,0.0089,0.135890643,2.349038828,1.044305543
Przehyba,NATURAL,50,Edges,NDVI,3,-0.00803,-0.00646,0.00302,-0.918847356,-0.746052332,0.351395284
Przehyba,NATURAL,50,Edges,NDVI,4,-0.03386,0.02354,-0.00089,-3.862867078,2.793431993,-0.102743956
Przehyba,NATURAL,50,Edges,OSAVI,1,0.0048,0.00994,0.06938,0.863385442,1.772622786,12.1571919
Przehyba,NATURAL,50,Edges,OSAVI,2,-0.04839,0.07291,0.03857,-8.126340326,13.32709416,6.221058048
Przehyba,NATURAL,50,Edges,OSAVI,3,0.04012,-0.02052,-0.04896,6.392291012,-3.073001763,-7.564532601
Przehyba,NATURAL,50,Edges,OSAVI,4,-0.01882,0.00592,-0.02932,-2.786121503,0.901516894,-4.425052559
Przehyba,NATURAL,50,Edges,SIPI2,1,0.02228,-0.01719,0.02702,2.499969143,-1.881791939,3.014612279
Przehyba,NATURAL,50,Edges,SIPI2,2,0.01158,-0.01576,0.0271,1.254222712,-1.685812115,2.948533404
Przehyba,NATURAL,50,Edges,SIPI2,3,0.0105,0.0201,-0.00383,1.152211533,2.180537671,-0.406628793
Przehyba,NATURAL,50,Edges,SIPI2,4,-0.02457,0.00868,-0.01448,-2.603027224,0.944164833,-1.560326332
Przehyba,VALKIRIA,30,Bounded,GNDVI,1,0.07045,-0.01055,0.01378,10.61583922,-1.437171102,1.904548665
Przehyba,VALKIRIA,30,Bounded,GNDVI,2,0.03039,0.00437,0.03266,4.28449981,0.590787234,4.389425061
Przehyba,VALKIRIA,30,Bounded,GNDVI,3,0.01039,0.02653,-0.01526,1.408830752,3.547355796,-1.970529861
Przehyba,VALKIRIA,30,Bounded,GNDVI,4,-0.0455,0.01805,-0.00969,-5.884094968,2.48017577,-1.299239362
Przehyba,VALKIRIA,30,Bounded,LCI,1,-0.01907,0.03441,0.03205,-6.285203898,12.10166666,10.05487042
Przehyba,VALKIRIA,30,Bounded,LCI,2,-0.0224,0.06806,0.00173,-7.295442628,23.910821,0.490500452
Przehyba,VALKIRIA,30,Bounded,LCI,3,-0.06187,0.05548,-0.10237,-13.92900642,14.51174567,-23.38330391
Przehyba,VALKIRIA,30,Bounded,LCI,4,-0.00412,0.11121,0.02822,-1.213974854,33.17117112,6.320679283
Przehyba,VALKIRIA,30,Bounded,MCARI,1,0.15767,0.00453,0.0573,21.54164805,0.509217053,6.408456926
Przehyba,VALKIRIA,30,Bounded,MCARI,2,0.03439,-0.02912,0.31695,4.71469837,-3.81246146,43.14058563
Przehyba,VALKIRIA,30,Bounded,MCARI,3,0.21302,-0.27874,0.03808,26.59057234,-27.48560097,5.178197721
Przehyba,VALKIRIA,30,Bounded,MCARI,4,0.33616,-0.26181,0.06338,46.98771772,-24.89679825,8.025111077
Przehyba,VALKIRIA,30,Bounded,MCARI2,1,0.09531,-0.04879,0.02409,15.47313104,-6.859454983,3.636275814
Przehyba,VALKIRIA,30,Bounded,MCARI2,2,0.04776,0.0006,0.07256,7.795374679,0.090849763,10.97679231
Przehyba,VALKIRIA,30,Bounded,MCARI2,3,0.05428,0.00188,-0.07659,7.523100826,0.242333309,-9.848637792
Przehyba,VALKIRIA,30,Bounded,MCARI2,4,0.05,0.03978,-0.00946,7.162390004,5.317534899,-1.200704176
Przehyba,VALKIRIA,30,Bounded,NDRE,1,-0.01854,0.0275,0.02262,-9.046064669,14.75234831,10.57449126
Przehyba,VALKIRIA,30,Bounded,NDRE,2,-0.01753,0.04981,-0.00062,-8.564965237,26.61629467,-0.261657473
Przehyba,VALKIRIA,30,Bounded,NDRE,3,-0.05458,0.04805,-0.08344,-17.39984252,18.54489176,-27.16579142
Przehyba,VALKIRIA,30,Bounded,NDRE,4,-0.0017,0.09406,0.02672,-0.754111014,42.04155884,8.408041763
Przehyba,VALKIRIA,30,Bounded,NDVI,1,0.02545,-0.00737,0.02557,3.174460622,-0.890999455,3.11908767
Przehyba,VALKIRIA,30,Bounded,NDVI,2,-0.00516,0.03344,0.00613,-0.624477333,4.072431804,0.717318982
Przehyba,VALKIRIA,30,Bounded,NDVI,3,-0.00491,0.0077,-0.01876,-0.565354913,0.891646431,-2.153176222
Przehyba,VALKIRIA,30,Bounded,NDVI,4,-0.01935,0.01625,0.00063,-2.246418791,1.929880609,0.073403389
Przehyba,VALKIRIA,30,Bounded,OSAVI,1,0.0571,-0.02248,0.01062,9.735703775,-3.492847276,1.709811776
Przehyba,VALKIRIA,30,Bounded,OSAVI,2,0.02885,0.00081,0.03841,4.859266546,0.130107732,6.16165975
Przehyba,VALKIRIA,30,Bounded,OSAVI,3,0.0268,0.00561,-0.03559,4.143789495,0.832899068,-5.240289121
Przehyba,VALKIRIA,30,Bounded,OSAVI,4,0.0139,0.01949,-0.00615,2.156105112,2.959392998,-0.906984667
Przehyba,VALKIRIA,30,Bounded,SIPI2,1,0.03932,-0.003,-0.00517,4.390347934,-0.320882727,-0.554768054
Przehyba,VALKIRIA,30,Bounded,SIPI2,2,0.02634,-0.0174,0.02016,2.874663995,-1.845916864,2.17893887
Przehyba,VALKIRIA,30,Bounded,SIPI2,3,0.01075,0.01395,0.00023,1.178222933,1.511145101,0.024544041
Przehyba,VALKIRIA,30,Bounded,SIPI2,4,-0.02064,0.00304,-0.00761,-2.19091767,0.329921611,-0.823173469
Przehyba,VALKIRIA,30,Edges,GNDVI,1,0.06867,-0.00749,0.01422,10.52976995,-1.039092923,1.993464465
Przehyba,VALKIRIA,30,Edges,GNDVI,2,0.0258,0.0021,0.03371,3.639692968,0.285850016,4.575494299
Przehyba,VALKIRIA,30,Edges,GNDVI,3,-0.00042,0.03517,0.00023,-0.056519147,4.735482186,0.029568265
Przehyba,VALKIRIA,30,Edges,GNDVI,4,-0.05801,0.03288,-0.01464,-7.411514742,4.53710616,-1.932492136
Przehyba,VALKIRIA,30,Edges,LCI,1,-0.02571,0.03439,0.03679,-8.375929709,12.22794685,11.65601604
Przehyba,VALKIRIA,30,Edges,LCI,2,-0.03316,0.0705,-0.00034,-10.5611486,25.1049601,-0.096777591
Przehyba,VALKIRIA,30,Edges,LCI,3,-0.0798,0.06865,-0.0745,-17.48615679,18.23077801,-16.73363866
Przehyba,VALKIRIA,30,Edges,LCI,4,-0.02632,0.12923,0.02326,-7.366132025,39.04335767,5.054093577
Przehyba,VALKIRIA,30,Edges,MCARI,1,0.16064,0.02,0.02786,24.19674314,2.425621353,3.298872392
Przehyba,VALKIRIA,30,Edges,MCARI,2,0.05694,-0.04832,0.30254,8.273865831,-6.484765766,43.41779909
Przehyba,VALKIRIA,30,Edges,MCARI,3,0.23877,-0.28572,-0.00868,33.52847259,-30.04697601,-1.30488837
Przehyba,VALKIRIA,30,Edges,MCARI,4,0.35443,-0.2769,0.05472,55.0279386,-27.73101417,7.58292788
Przehyba,VALKIRIA,30,Edges,MCARI2,1,0.10085,-0.03839,0.0069,17.97519299,-5.799961021,1.106636451
Przehyba,VALKIRIA,30,Edges,MCARI2,2,0.06351,-0.00973,0.07295,11.05866088,-1.52553029,11.61474396
Przehyba,VALKIRIA,30,Edges,MCARI2,3,0.0862,-0.0168,-0.10194,13.17799,-2.269285891,-14.0894321
Przehyba,VALKIRIA,30,Edges,MCARI2,4,0.08244,0.0223,-0.01864,12.82332464,3.07445842,-2.493208548
Przehyba,VALKIRIA,30,Edges,NDRE,1,-0.0245,0.0275,0.0272,-11.61902865,14.75630631,12.71854148
Przehyba,VALKIRIA,30,Edges,NDRE,2,-0.02623,0.05232,-0.00236,-12.39538587,28.22295705,-0.992843951
Przehyba,VALKIRIA,30,Edges,NDRE,3,-0.06965,0.05979,-0.06258,-21.43729936,23.42400226,-19.86408118
Przehyba,VALKIRIA,30,Edges,NDRE,4,-0.01966,0.10902,0.02422,-8.192998029,49.48683846,7.354526435
Przehyba,VALKIRIA,30,Edges,NDVI,1,0.02366,-0.00235,0.02288,3.011515291,-0.290370451,2.835329093
Przehyba,VALKIRIA,30,Edges,NDVI,2,-0.00898,0.03251,0.00388,-1.088628679,3.984503212,0.457320128
Przehyba,VALKIRIA,30,Edges,NDVI,3,-0.01524,0.01099,-0.00214,-1.74554251,1.281123192,-0.24630797
Przehyba,VALKIRIA,30,Edges,NDVI,4,-0.02685,0.02515,-0.00734,-3.093207501,2.989844041,-0.847251224
Przehyba,VALKIRIA,30,Edges,OSAVI,1,0.06245,-0.0183,0.00147,11.27152555,-2.968365015,0.245736801
Przehyba,VALKIRIA,30,Edges,OSAVI,2,0.03963,-0.00503,0.04072,6.962391141,-0.826173437,6.743943783
Przehyba,VALKIRIA,30,Edges,OSAVI,3,0.04492,-0.00291,-0.04999,7.338658163,-0.442908218,-7.642433777
Przehyba,VALKIRIA,30,Edges,OSAVI,4,0.03044,0.01277,-0.01127,4.926435245,1.969672899,-1.704731955
Przehyba,VALKIRIA,30,Edges,SIPI2,1,0.03992,-0.00398,-0.0032,4.451228827,-0.424872778,-0.343063839
Przehyba,VALKIRIA,30,Edges,SIPI2,2,0.02547,-0.01865,0.02236,2.777744454,-1.978987713,2.420565715
Przehyba,VALKIRIA,30,Edges,SIPI2,3,0.00929,0.01776,0.00093,1.016532606,1.923783093,0.098837228
Przehyba,VALKIRIA,30,Edges,SIPI2,4,-0.0246,0.008,-0.00618,-2.604467191,0.86963044,-0.665997795
Przehyba,VALKIRIA,50,Bounded,GNDVI,1,0.04016,-0.04712,0.08185,6.036456227,-6.679415013,12.43295546
Przehyba,VALKIRIA,50,Bounded,GNDVI,2,0.03567,-0.00438,0.04921,5.081913261,-0.593841135,6.711757237
Przehyba,VALKIRIA,50,Bounded,GNDVI,3,0.01426,-0.00041,0.00028,1.943968449,-0.054826687,0.037463156
Przehyba,VALKIRIA,50,Bounded,GNDVI,4,-0.05701,0.01292,-0.0215,-7.279194986,1.779170758,-2.908939374
Przehyba,VALKIRIA,50,Bounded,LCI,1,-0.04772,-0.02621,0.08957,-16.10089716,-10.54045468,40.26504713
Przehyba,VALKIRIA,50,Bounded,LCI,2,0.07394,0.02809,-0.00155,32.0584805,9.222505672,-0.465925795
Przehyba,VALKIRIA,50,Bounded,LCI,3,0.01291,0.02077,-0.0665,3.81635386,5.91416067,-17.87821842
Przehyba,VALKIRIA,50,Bounded,LCI,4,-0.0813,0.01378,0.10861,-20.69697641,4.423599809,33.38856593
Przehyba,VALKIRIA,50,Bounded,MCARI,1,-0.17079,0.27576,0.19824,-22.30883876,46.36328329,22.77204635
Przehyba,VALKIRIA,50,Bounded,MCARI,2,0.09455,0.02689,0.27253,14.22165934,3.54104198,34.66107741
Przehyba,VALKIRIA,50,Bounded,MCARI,3,0.21157,-0.46852,0.15351,25.47559788,-44.96133107,26.76577203
Przehyba,VALKIRIA,50,Bounded,MCARI,4,0.13925,-0.25984,-0.02567,14.74901258,-23.98417547,-3.117027568
Przehyba,VALKIRIA,50,Bounded,MCARI2,1,-0.05446,0.06253,0.12485,-9.229397818,11.67451751,20.87300486
Przehyba,VALKIRIA,50,Bounded,MCARI2,2,-0.06014,0.16015,0.07699,-10.92697604,32.66760634,11.83749468
Przehyba,VALKIRIA,50,Bounded,MCARI2,3,0.05366,-0.05083,-0.03463,7.544559439,-6.645304425,-4.849657807
Przehyba,VALKIRIA,50,Bounded,MCARI2,4,-0.04007,-0.00371,-0.00885,-5.114812021,-0.499097991,-1.1965426
Przehyba,VALKIRIA,50,Bounded,NDRE,1,-0.03717,-0.01789,0.06103,-18.75179724,-11.10828247,42.6303253
Przehyba,VALKIRIA,50,Bounded,NDRE,2,0.05295,0.0201,-0.00435,35.70922775,9.988520655,-1.965382165
Przehyba,VALKIRIA,50,Bounded,NDRE,3,0.00976,0.02029,-0.05268,4.370977782,8.706248847,-20.79410755
Przehyba,VALKIRIA,50,Bounded,NDRE,4,-0.06225,0.00975,0.09388,-23.31539265,4.762114086,43.76873622
Przehyba,VALKIRIA,50,Bounded,NDVI,1,0.00184,-0.01852,0.05433,0.227488808,-2.284527262,6.858540859
Przehyba,VALKIRIA,50,Bounded,NDVI,2,0.01382,0.02134,0.01391,1.699456838,2.580345602,1.639632185
Przehyba,VALKIRIA,50,Bounded,NDVI,3,-0.00082,-0.01561,-0.00454,-0.094842532,-1.807191952,-0.535275732
Przehyba,VALKIRIA,50,Bounded,NDVI,4,-0.02887,0.01078,-0.00484,-3.317128771,1.281105125,-0.567914475
Przehyba,VALKIRIA,50,Bounded,OSAVI,1,-0.01435,0.0181,0.07078,-2.486911222,3.216799871,12.18724764
Przehyba,VALKIRIA,50,Bounded,OSAVI,2,-0.01835,0.07123,0.04326,-3.242960478,13.01025953,6.99184285
Przehyba,VALKIRIA,50,Bounded,OSAVI,3,0.02642,-0.02125,-0.01484,4.104708918,-3.171305727,-2.287225598
Przehyba,VALKIRIA,50,Bounded,OSAVI,4,-0.02782,0.00011,-0.00827,-4.059056204,0.016728486,-1.25746764
Przehyba,VALKIRIA,50,Bounded,SIPI2,1,0.03107,-0.02572,0.02965,3.479357344,-2.783396155,3.300565159
Przehyba,VALKIRIA,50,Bounded,SIPI2,2,0.01873,-0.01678,0.027,2.037461886,-1.788891601,2.930860989
Przehyba,VALKIRIA,50,Bounded,SIPI2,3,0.01097,0.00879,0.0029,1.202651754,0.952204532,0.311188515
